,Close,Contract,Year,ContractSymbol_x,ContractSymbol1,ContractSymbol_y,Expiration,SettlementPrice,DaysToExpiry,Close_next
08/07/2020,29.4,CFE_VX_N0,2020,VX/N0,VX/N0_2020,VX/N0_2020,22/07/2020,25.45,14,
09/07/2020,30.05,CFE_VX_N0,2020,VX/N0,VX/N0_2020,VX/N0_2020,22/07/2020,25.45,13,
10/07/2020,28.88,CFE_VX_N0,2020,VX/N0,VX/N0_2020,VX/N0_2020,22/07/2020,25.45,12,
13/07/2020,32.1,CFE_VX_N0,2020,VX/N0,VX/N0_2020,VX/N0_2020,22/07/2020,25.45,9,
14/07/2020,29.65,CFE_VX_N0,2020,VX/N0,VX/N0_2020,VX/N0_2020,22/07/2020,25.45,8,
15/07/2020,28.35,CFE_VX_N0,2020,VX/N0,VX/N0_2020,VX/N0_2020,22/07/2020,25.45,7,
16/07/2020,28.09,CFE_VX_N0,2020,VX/N0,VX/N0_2020,VX/N0_2020,22/07/2020,25.45,6,
17/07/2020,26.34,CFE_VX_N0,2020,VX/N0,VX/N0_2020,VX/N0_2020,22/07/2020,25.45,5,
20/07/2020,24.7,CFE_VX_N0,2020,VX/N0,VX/N0_2020,VX/N0_2020,22/07/2020,25.45,2,
21/07/2020,24.83,CFE_VX_N0,2020,VX/N0,VX/N0_2020,VX/N0_2020,22/07/2020,25.45,1,27.9
22/07/2020,27.38,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020,VX/Q0_2020,19/08/2020,21.71,28,
23/07/2020,28.7,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020,VX/Q0_2020,19/08/2020,21.71,27,
24/07/2020,28.78,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020,VX/Q0_2020,19/08/2020,21.71,26,
27/07/2020,27.5,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020,VX/Q0_2020,19/08/2020,21.71,23,
28/07/2020,27.6,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020,VX/Q0_2020,19/08/2020,21.71,22,
29/07/2020,26.63,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020,VX/Q0_2020,19/08/2020,21.71,21,
30/07/2020,26.75,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020,VX/Q0_2020,19/08/2020,21.71,20,
31/07/2020,26.9,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020,VX/Q0_2020,19/08/2020,21.71,19,
03/08/2020,26.8,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020,VX/Q0_2020,19/08/2020,21.71,16,
04/08/2020,25.85,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020,VX/Q0_2020,19/08/2020,21.71,15,
05/08/2020,25.25,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020,VX/Q0_2020,19/08/2020,21.71,14,
06/08/2020,24.85,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020,VX/Q0_2020,19/08/2020,21.71,13,
07/08/2020,24.6,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020,VX/Q0_2020,19/08/2020,21.71,12,
10/08/2020,23.85,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020,VX/Q0_2020,19/08/2020,21.71,9,
11/08/2020,24.68,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020,VX/Q0_2020,19/08/2020,21.71,8,
12/08/2020,23.35,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020,VX/Q0_2020,19/08/2020,21.71,7,
13/08/2020,23.2,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020,VX/Q0_2020,19/08/2020,21.71,6,
14/08/2020,23.29,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020,VX/Q0_2020,19/08/2020,21.71,5,
17/08/2020,21.9,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020,VX/Q0_2020,19/08/2020,21.71,2,
18/08/2020,21.95,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020,VX/Q0_2020,19/08/2020,21.71,1,25.55
19/08/2020,26.25,CFE_VX_U0,2020,VX/U0,VX/U0_2020,VX/U0_2020,16/09/2020,26.12,28,
20/08/2020,25.88,CFE_VX_U0,2020,VX/U0,VX/U0_2020,VX/U0_2020,16/09/2020,26.12,27,
21/08/2020,26,CFE_VX_U0,2020,VX/U0,VX/U0_2020,VX/U0_2020,16/09/2020,26.12,26,
24/08/2020,25.9,CFE_VX_U0,2020,VX/U0,VX/U0_2020,VX/U0_2020,16/09/2020,26.12,23,
25/08/2020,25.35,CFE_VX_U0,2020,VX/U0,VX/U0_2020,VX/U0_2020,16/09/2020,26.12,22,
26/08/2020,26.15,CFE_VX_U0,2020,VX/U0,VX/U0_2020,VX/U0_2020,16/09/2020,26.12,21,
27/08/2020,27.05,CFE_VX_U0,2020,VX/U0,VX/U0_2020,VX/U0_2020,16/09/2020,26.12,20,
28/08/2020,26.9,CFE_VX_U0,2020,VX/U0,VX/U0_2020,VX/U0_2020,16/09/2020,26.12,19,
31/08/2020,28.15,CFE_VX_U0,2020,VX/U0,VX/U0_2020,VX/U0_2020,16/09/2020,26.12,16,
01/09/2020,28.35,CFE_VX_U0,2020,VX/U0,VX/U0_2020,VX/U0_2020,16/09/2020,26.12,15,
02/09/2020,28.95,CFE_VX_U0,2020,VX/U0,VX/U0_2020,VX/U0_2020,16/09/2020,26.12,14,
03/09/2020,34.1,CFE_VX_U0,2020,VX/U0,VX/U0_2020,VX/U0_2020,16/09/2020,26.12,13,
04/09/2020,29.85,CFE_VX_U0,2020,VX/U0,VX/U0_2020,VX/U0_2020,16/09/2020,26.12,12,
08/09/2020,30.1,CFE_VX_U0,2020,VX/U0,VX/U0_2020,VX/U0_2020,16/09/2020,26.12,8,
09/09/2020,28.5,CFE_VX_U0,2020,VX/U0,VX/U0_2020,VX/U0_2020,16/09/2020,26.12,7,
10/09/2020,28.86,CFE_VX_U0,2020,VX/U0,VX/U0_2020,VX/U0_2020,16/09/2020,26.12,6,
11/09/2020,26.6,CFE_VX_U0,2020,VX/U0,VX/U0_2020,VX/U0_2020,16/09/2020,26.12,5,
14/09/2020,25.85,CFE_VX_U0,2020,VX/U0,VX/U0_2020,VX/U0_2020,16/09/2020,26.12,2,
15/09/2020,25.45,CFE_VX_U0,2020,VX/U0,VX/U0_2020,VX/U0_2020,16/09/2020,26.12,1,30.4
16/09/2020,30.35,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,35,
17/09/2020,29.95,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,34,
18/09/2020,30.1,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,33,
21/09/2020,31.3,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,30,
22/09/2020,31.42,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,29,
23/09/2020,32.55,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,28,
24/09/2020,32.25,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,27,
25/09/2020,31.27,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,26,
28/09/2020,31,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,23,
29/09/2020,29.95,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,22,
30/09/2020,30.5,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,21,
01/10/2020,30.7,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,20,
02/10/2020,31.95,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,19,
05/10/2020,30.86,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,16,
06/10/2020,31.55,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,15,
07/10/2020,30,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,14,
08/10/2020,28,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,13,
09/10/2020,26.8,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,12,
12/10/2020,26.2,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,9,
13/10/2020,26.88,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,8,
14/10/2020,27.15,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,7,
15/10/2020,27.6,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,6,
16/10/2020,27.9,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,5,
19/10/2020,28.85,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,2,
20/10/2020,29.6,CFE_VX_V0,2020,VX/V0,VX/V0_2020,VX/V0_2020,21/10/2020,29.07,1,30
21/10/2020,29.2,CFE_VX_X0,2020,VX/X0,VX/X0_2020,VX/X0_2020,18/11/2020,22.41,28,
22/10/2020,28.85,CFE_VX_X0,2020,VX/X0,VX/X0_2020,VX/X0_2020,18/11/2020,22.41,27,
23/10/2020,28.8,CFE_VX_X0,2020,VX/X0,VX/X0_2020,VX/X0_2020,18/11/2020,22.41,26,
26/10/2020,31.4,CFE_VX_X0,2020,VX/X0,VX/X0_2020,VX/X0_2020,18/11/2020,22.41,23,
27/10/2020,31.75,CFE_VX_X0,2020,VX/X0,VX/X0_2020,VX/X0_2020,18/11/2020,22.41,22,
28/10/2020,35.6,CFE_VX_X0,2020,VX/X0,VX/X0_2020,VX/X0_2020,18/11/2020,22.41,21,
29/10/2020,34.37,CFE_VX_X0,2020,VX/X0,VX/X0_2020,VX/X0_2020,18/11/2020,22.41,20,
30/10/2020,33.91,CFE_VX_X0,2020,VX/X0,VX/X0_2020,VX/X0_2020,18/11/2020,22.41,19,
02/11/2020,33.15,CFE_VX_X0,2020,VX/X0,VX/X0_2020,VX/X0_2020,18/11/2020,22.41,16,
03/11/2020,31.25,CFE_VX_X0,2020,VX/X0,VX/X0_2020,VX/X0_2020,18/11/2020,22.41,15,
04/11/2020,28.55,CFE_VX_X0,2020,VX/X0,VX/X0_2020,VX/X0_2020,18/11/2020,22.41,14,
05/11/2020,27.73,CFE_VX_X0,2020,VX/X0,VX/X0_2020,VX/X0_2020,18/11/2020,22.41,13,
06/11/2020,25.35,CFE_VX_X0,2020,VX/X0,VX/X0_2020,VX/X0_2020,18/11/2020,22.41,12,
09/11/2020,25.35,CFE_VX_X0,2020,VX/X0,VX/X0_2020,VX/X0_2020,18/11/2020,22.41,9,
10/11/2020,24.7,CFE_VX_X0,2020,VX/X0,VX/X0_2020,VX/X0_2020,18/11/2020,22.41,8,
11/11/2020,24.15,CFE_VX_X0,2020,VX/X0,VX/X0_2020,VX/X0_2020,18/11/2020,22.41,7,
12/11/2020,25.76,CFE_VX_X0,2020,VX/X0,VX/X0_2020,VX/X0_2020,18/11/2020,22.41,6,
13/11/2020,23.35,CFE_VX_X0,2020,VX/X0,VX/X0_2020,VX/X0_2020,18/11/2020,22.41,5,
16/11/2020,22.8,CFE_VX_X0,2020,VX/X0,VX/X0_2020,VX/X0_2020,18/11/2020,22.41,2,
17/11/2020,23.3,CFE_VX_X0,2020,VX/X0,VX/X0_2020,VX/X0_2020,18/11/2020,22.41,1,24.2
18/11/2020,25,CFE_VX_Z0,2020,VX/Z0,VX/Z0_2020,VX/Z0_2020,16/12/2020,23.35,28,
19/11/2020,24.9,CFE_VX_Z0,2020,VX/Z0,VX/Z0_2020,VX/Z0_2020,16/12/2020,23.35,27,
20/11/2020,24.46,CFE_VX_Z0,2020,VX/Z0,VX/Z0_2020,VX/Z0_2020,16/12/2020,23.35,26,
23/11/2020,24.15,CFE_VX_Z0,2020,VX/Z0,VX/Z0_2020,VX/Z0_2020,16/12/2020,23.35,23,
24/11/2020,23.6,CFE_VX_Z0,2020,VX/Z0,VX/Z0_2020,VX/Z0_2020,16/12/2020,23.35,22,
25/11/2020,22.8,CFE_VX_Z0,2020,VX/Z0,VX/Z0_2020,VX/Z0_2020,16/12/2020,23.35,21,
27/11/2020,22.8,CFE_VX_Z0,2020,VX/Z0,VX/Z0_2020,VX/Z0_2020,16/12/2020,23.35,19,
30/11/2020,22.5,CFE_VX_Z0,2020,VX/Z0,VX/Z0_2020,VX/Z0_2020,16/12/2020,23.35,16,
01/12/2020,22.63,CFE_VX_Z0,2020,VX/Z0,VX/Z0_2020,VX/Z0_2020,16/12/2020,23.35,15,
02/12/2020,22.75,CFE_VX_Z0,2020,VX/Z0,VX/Z0_2020,VX/Z0_2020,16/12/2020,23.35,14,
03/12/2020,23,CFE_VX_Z0,2020,VX/Z0,VX/Z0_2020,VX/Z0_2020,16/12/2020,23.35,13,
04/12/2020,22.71,CFE_VX_Z0,2020,VX/Z0,VX/Z0_2020,VX/Z0_2020,16/12/2020,23.35,12,
07/12/2020,22.75,CFE_VX_Z0,2020,VX/Z0,VX/Z0_2020,VX/Z0_2020,16/12/2020,23.35,9,
08/12/2020,21.55,CFE_VX_Z0,2020,VX/Z0,VX/Z0_2020,VX/Z0_2020,16/12/2020,23.35,8,
09/12/2020,22.4,CFE_VX_Z0,2020,VX/Z0,VX/Z0_2020,VX/Z0_2020,16/12/2020,23.35,7,
10/12/2020,22.55,CFE_VX_Z0,2020,VX/Z0,VX/Z0_2020,VX/Z0_2020,16/12/2020,23.35,6,
11/12/2020,23.75,CFE_VX_Z0,2020,VX/Z0,VX/Z0_2020,VX/Z0_2020,16/12/2020,23.35,5,
14/12/2020,24.4,CFE_VX_Z0,2020,VX/Z0,VX/Z0_2020,VX/Z0_2020,16/12/2020,23.35,2,
15/12/2020,22.96,CFE_VX_Z0,2020,VX/Z0,VX/Z0_2020,VX/Z0_2020,16/12/2020,23.35,1,24.8
16/12/2020,24.25,CFE_VX_F1,2020,VX/F1,VX/F1_2021,VX/F1_2021,20/01/2021,22.59,35,
17/12/2020,23.9,CFE_VX_F1,2020,VX/F1,VX/F1_2021,VX/F1_2021,20/01/2021,22.59,34,
18/12/2020,24,CFE_VX_F1,2020,VX/F1,VX/F1_2021,VX/F1_2021,20/01/2021,22.59,33,
21/12/2020,26.25,CFE_VX_F1,2020,VX/F1,VX/F1_2021,VX/F1_2021,20/01/2021,22.59,30,
22/12/2020,25.8,CFE_VX_F1,2020,VX/F1,VX/F1_2021,VX/F1_2021,20/01/2021,22.59,29,
23/12/2020,24.65,CFE_VX_F1,2020,VX/F1,VX/F1_2021,VX/F1_2021,20/01/2021,22.59,28,
24/12/2020,23.85,CFE_VX_F1,2020,VX/F1,VX/F1_2021,VX/F1_2021,20/01/2021,22.59,27,
28/12/2020,23.6,CFE_VX_F1,2020,VX/F1,VX/F1_2021,VX/F1_2021,20/01/2021,22.59,23,
29/12/2020,24.7,CFE_VX_F1,2020,VX/F1,VX/F1_2021,VX/F1_2021,20/01/2021,22.59,22,
30/12/2020,23.75,CFE_VX_F1,2020,VX/F1,VX/F1_2021,VX/F1_2021,20/01/2021,22.59,21,
31/12/2020,23.6,CFE_VX_F1,2020,VX/F1,VX/F1_2021,VX/F1_2021,20/01/2021,22.59,20,
04/01/2021,26.45,CFE_VX_F1,2021,VX/F1,VX/F1_2021,VX/F1_2021,20/01/2021,22.59,16,
05/01/2021,25.4,CFE_VX_F1,2021,VX/F1,VX/F1_2021,VX/F1_2021,20/01/2021,22.59,15,
06/01/2021,24.7,CFE_VX_F1,2021,VX/F1,VX/F1_2021,VX/F1_2021,20/01/2021,22.59,14,
07/01/2021,23.2,CFE_VX_F1,2021,VX/F1,VX/F1_2021,VX/F1_2021,20/01/2021,22.59,13,
08/01/2021,22.8,CFE_VX_F1,2021,VX/F1,VX/F1_2021,VX/F1_2021,20/01/2021,22.59,12,
11/01/2021,24.35,CFE_VX_F1,2021,VX/F1,VX/F1_2021,VX/F1_2021,20/01/2021,22.59,9,
12/01/2021,23.54,CFE_VX_F1,2021,VX/F1,VX/F1_2021,VX/F1_2021,20/01/2021,22.59,8,
13/01/2021,22.75,CFE_VX_F1,2021,VX/F1,VX/F1_2021,VX/F1_2021,20/01/2021,22.59,7,
14/01/2021,23.2,CFE_VX_F1,2021,VX/F1,VX/F1_2021,VX/F1_2021,20/01/2021,22.59,6,
15/01/2021,24.6,CFE_VX_F1,2021,VX/F1,VX/F1_2021,VX/F1_2021,20/01/2021,22.59,5,
19/01/2021,23.2,CFE_VX_F1,2021,VX/F1,VX/F1_2021,VX/F1_2021,20/01/2021,22.59,1,25.3
20/01/2021,24.9,CFE_VX_G1,2021,VX/G1,VX/G1_2021,VX/G1_2021,17/02/2021,22.81,28,
21/01/2021,24.6,CFE_VX_G1,2021,VX/G1,VX/G1_2021,VX/G1_2021,17/02/2021,22.81,27,
22/01/2021,24.85,CFE_VX_G1,2021,VX/G1,VX/G1_2021,VX/G1_2021,17/02/2021,22.81,26,
25/01/2021,25.85,CFE_VX_G1,2021,VX/G1,VX/G1_2021,VX/G1_2021,17/02/2021,22.81,23,
26/01/2021,25.3,CFE_VX_G1,2021,VX/G1,VX/G1_2021,VX/G1_2021,17/02/2021,22.81,22,
27/01/2021,33.05,CFE_VX_G1,2021,VX/G1,VX/G1_2021,VX/G1_2021,17/02/2021,22.81,21,
28/01/2021,30.49,CFE_VX_G1,2021,VX/G1,VX/G1_2021,VX/G1_2021,17/02/2021,22.81,20,
29/01/2021,32.85,CFE_VX_G1,2021,VX/G1,VX/G1_2021,VX/G1_2021,17/02/2021,22.81,19,
01/02/2021,30.6,CFE_VX_G1,2021,VX/G1,VX/G1_2021,VX/G1_2021,17/02/2021,22.81,16,
02/02/2021,27.35,CFE_VX_G1,2021,VX/G1,VX/G1_2021,VX/G1_2021,17/02/2021,22.81,15,
03/02/2021,25.5,CFE_VX_G1,2021,VX/G1,VX/G1_2021,VX/G1_2021,17/02/2021,22.81,14,
04/02/2021,24.3,CFE_VX_G1,2021,VX/G1,VX/G1_2021,VX/G1_2021,17/02/2021,22.81,13,
05/02/2021,24.2,CFE_VX_G1,2021,VX/G1,VX/G1_2021,VX/G1_2021,17/02/2021,22.81,12,
08/02/2021,23.85,CFE_VX_G1,2021,VX/G1,VX/G1_2021,VX/G1_2021,17/02/2021,22.81,9,
09/02/2021,23.7,CFE_VX_G1,2021,VX/G1,VX/G1_2021,VX/G1_2021,17/02/2021,22.81,8,
10/02/2021,23.75,CFE_VX_G1,2021,VX/G1,VX/G1_2021,VX/G1_2021,17/02/2021,22.81,7,
11/02/2021,23,CFE_VX_G1,2021,VX/G1,VX/G1_2021,VX/G1_2021,17/02/2021,22.81,6,
12/02/2021,21.4,CFE_VX_G1,2021,VX/G1,VX/G1_2021,VX/G1_2021,17/02/2021,22.81,5,
16/02/2021,21.6,CFE_VX_G1,2021,VX/G1,VX/G1_2021,VX/G1_2021,17/02/2021,22.81,1,26.1
17/02/2021,25.76,CFE_VX_H1,2021,VX/H1,VX/H1_2021,VX/H1_2021,17/03/2021,20.8,28,
18/02/2021,25.85,CFE_VX_H1,2021,VX/H1,VX/H1_2021,VX/H1_2021,17/03/2021,20.8,27,
19/02/2021,24.9,CFE_VX_H1,2021,VX/H1,VX/H1_2021,VX/H1_2021,17/03/2021,20.8,26,
22/02/2021,25.6,CFE_VX_H1,2021,VX/H1,VX/H1_2021,VX/H1_2021,17/03/2021,20.8,23,
23/02/2021,25.05,CFE_VX_H1,2021,VX/H1,VX/H1_2021,VX/H1_2021,17/03/2021,20.8,22,
24/02/2021,24,CFE_VX_H1,2021,VX/H1,VX/H1_2021,VX/H1_2021,17/03/2021,20.8,21,
25/02/2021,28.3,CFE_VX_H1,2021,VX/H1,VX/H1_2021,VX/H1_2021,17/03/2021,20.8,20,
26/02/2021,27.1,CFE_VX_H1,2021,VX/H1,VX/H1_2021,VX/H1_2021,17/03/2021,20.8,19,
01/03/2021,24.55,CFE_VX_H1,2021,VX/H1,VX/H1_2021,VX/H1_2021,17/03/2021,20.8,16,
02/03/2021,24.85,CFE_VX_H1,2021,VX/H1,VX/H1_2021,VX/H1_2021,17/03/2021,20.8,15,
03/03/2021,26.35,CFE_VX_H1,2021,VX/H1,VX/H1_2021,VX/H1_2021,17/03/2021,20.8,14,
04/03/2021,27.45,CFE_VX_H1,2021,VX/H1,VX/H1_2021,VX/H1_2021,17/03/2021,20.8,13,
05/03/2021,25.1,CFE_VX_H1,2021,VX/H1,VX/H1_2021,VX/H1_2021,17/03/2021,20.8,12,
08/03/2021,25.45,CFE_VX_H1,2021,VX/H1,VX/H1_2021,VX/H1_2021,17/03/2021,20.8,9,
09/03/2021,23.94,CFE_VX_H1,2021,VX/H1,VX/H1_2021,VX/H1_2021,17/03/2021,20.8,8,
10/03/2021,23.45,CFE_VX_H1,2021,VX/H1,VX/H1_2021,VX/H1_2021,17/03/2021,20.8,7,
11/03/2021,23.05,CFE_VX_H1,2021,VX/H1,VX/H1_2021,VX/H1_2021,17/03/2021,20.8,6,
12/03/2021,22.05,CFE_VX_H1,2021,VX/H1,VX/H1_2021,VX/H1_2021,17/03/2021,20.8,5,
15/03/2021,20.35,CFE_VX_H1,2021,VX/H1,VX/H1_2021,VX/H1_2021,17/03/2021,20.8,2,
16/03/2021,19.95,CFE_VX_H1,2021,VX/H1,VX/H1_2021,VX/H1_2021,17/03/2021,20.8,1,24
17/03/2021,23.2,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,35,
18/03/2021,24.16,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,34,
19/03/2021,23.55,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,33,
22/03/2021,21.81,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,30,
23/03/2021,22.6,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,29,
24/03/2021,22.9,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,28,
25/03/2021,22.25,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,27,
26/03/2021,21.45,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,26,
29/03/2021,21.9,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,23,
30/03/2021,21.1,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,22,
31/03/2021,20.75,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,21,
01/04/2021,19.9,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,20,
05/04/2021,19.45,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,16,
06/04/2021,19.65,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,15,
07/04/2021,18.85,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,14,
08/04/2021,18.4,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,13,
09/04/2021,18.45,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,12,
12/04/2021,18.05,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,9,
13/04/2021,17.8,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,8,
14/04/2021,17.88,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,7,
15/04/2021,17.2,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,6,
16/04/2021,17.11,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,5,
19/04/2021,17.65,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,2,
20/04/2021,18.96,CFE_VX_J1,2021,VX/J1,VX/J1_2021,VX/J1_2021,21/04/2021,19.28,1,21.25
21/04/2021,20.2,CFE_VX_K1,2021,VX/K1,VX/K1_2021,VX/K1_2021,19/05/2021,25.21,28,
22/04/2021,21.05,CFE_VX_K1,2021,VX/K1,VX/K1_2021,VX/K1_2021,19/05/2021,25.21,27,
23/04/2021,20.35,CFE_VX_K1,2021,VX/K1,VX/K1_2021,VX/K1_2021,19/05/2021,25.21,26,
26/04/2021,20.24,CFE_VX_K1,2021,VX/K1,VX/K1_2021,VX/K1_2021,19/05/2021,25.21,23,
27/04/2021,19.85,CFE_VX_K1,2021,VX/K1,VX/K1_2021,VX/K1_2021,19/05/2021,25.21,22,
28/04/2021,19.6,CFE_VX_K1,2021,VX/K1,VX/K1_2021,VX/K1_2021,19/05/2021,25.21,21,
29/04/2021,19.68,CFE_VX_K1,2021,VX/K1,VX/K1_2021,VX/K1_2021,19/05/2021,25.21,20,
30/04/2021,20.45,CFE_VX_K1,2021,VX/K1,VX/K1_2021,VX/K1_2021,19/05/2021,25.21,19,
03/05/2021,19.75,CFE_VX_K1,2021,VX/K1,VX/K1_2021,VX/K1_2021,19/05/2021,25.21,16,
04/05/2021,20.8,CFE_VX_K1,2021,VX/K1,VX/K1_2021,VX/K1_2021,19/05/2021,25.21,15,
05/05/2021,20.05,CFE_VX_K1,2021,VX/K1,VX/K1_2021,VX/K1_2021,19/05/2021,25.21,14,
06/05/2021,19.8,CFE_VX_K1,2021,VX/K1,VX/K1_2021,VX/K1_2021,19/05/2021,25.21,13,
07/05/2021,18.4,CFE_VX_K1,2021,VX/K1,VX/K1_2021,VX/K1_2021,19/05/2021,25.21,12,
10/05/2021,19.75,CFE_VX_K1,2021,VX/K1,VX/K1_2021,VX/K1_2021,19/05/2021,25.21,9,
11/05/2021,21.66,CFE_VX_K1,2021,VX/K1,VX/K1_2021,VX/K1_2021,19/05/2021,25.21,8,
12/05/2021,26.1,CFE_VX_K1,2021,VX/K1,VX/K1_2021,VX/K1_2021,19/05/2021,25.21,7,
13/05/2021,22.7,CFE_VX_K1,2021,VX/K1,VX/K1_2021,VX/K1_2021,19/05/2021,25.21,6,
14/05/2021,19.1,CFE_VX_K1,2021,VX/K1,VX/K1_2021,VX/K1_2021,19/05/2021,25.21,5,
17/05/2021,19.65,CFE_VX_K1,2021,VX/K1,VX/K1_2021,VX/K1_2021,19/05/2021,25.21,2,
18/05/2021,21.76,CFE_VX_K1,2021,VX/K1,VX/K1_2021,VX/K1_2021,19/05/2021,25.21,1,22.56
19/05/2021,23.65,CFE_VX_M1,2021,VX/M1,VX/M1_2021,VX/M1_2021,16/06/2021,16.38,28,
20/05/2021,22.1,CFE_VX_M1,2021,VX/M1,VX/M1_2021,VX/M1_2021,16/06/2021,16.38,27,
21/05/2021,21.85,CFE_VX_M1,2021,VX/M1,VX/M1_2021,VX/M1_2021,16/06/2021,16.38,26,
24/05/2021,20.85,CFE_VX_M1,2021,VX/M1,VX/M1_2021,VX/M1_2021,16/06/2021,16.38,23,
