Date,Close,Contract,Year,ContractSymbol,ContractSymbol1
2015-01-28,20.15,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-01-28,20.3,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-01-28,20.4,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-01-28,20.6,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-01-28,20.8,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-01-28,20.91,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-01-28,21.0,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-01-28,0.0,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-01-29,19.1,CFE_VX_G5,2015,VX/G5,VX/G5_2015
2015-01-29,18.89,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-01-29,19.16,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-01-29,19.35,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-01-29,19.65,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-01-29,19.85,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-01-29,20.0,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-01-29,20.1,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-01-29,0.0,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-01-30,21.05,CFE_VX_G5,2015,VX/G5,VX/G5_2015
2015-01-30,20.3,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-01-30,20.29,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-01-30,20.35,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-01-30,20.45,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-01-30,20.65,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-01-30,20.7,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-01-30,20.8,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-01-30,21.17,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-02-02,20.0,CFE_VX_G5,2015,VX/G5,VX/G5_2015
2015-02-02,19.65,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-02-02,19.75,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-02-02,19.85,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-02-02,20.0,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-02-02,20.2,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-02-02,20.33,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-02-02,20.49,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-02-02,0.0,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-02-03,18.85,CFE_VX_G5,2015,VX/G5,VX/G5_2015
2015-02-03,19.05,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-02-03,19.4,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-02-03,19.55,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-02-03,19.75,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-02-03,20.0,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-02-03,20.1,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-02-03,20.29,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-02-03,0.0,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-02-04,19.8,CFE_VX_G5,2015,VX/G5,VX/G5_2015
2015-02-04,19.83,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-02-04,20.05,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-02-04,20.15,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-02-04,20.25,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-02-04,20.45,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-02-04,20.6,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-02-04,20.65,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-02-04,0.0,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-02-05,18.7,CFE_VX_G5,2015,VX/G5,VX/G5_2015
2015-02-05,19.05,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-02-05,19.44,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-02-05,19.63,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-02-05,19.8,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-02-05,20.05,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-02-05,20.15,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-02-05,20.25,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-02-05,0.0,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-02-06,19.15,CFE_VX_G5,2015,VX/G5,VX/G5_2015
2015-02-06,19.57,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-02-06,19.8,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-02-06,19.85,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-02-06,20.05,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-02-06,20.2,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-02-06,20.3,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-02-06,20.45,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-02-06,20.95,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-02-09,19.65,CFE_VX_G5,2015,VX/G5,VX/G5_2015
2015-02-09,19.95,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-02-09,20.15,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-02-09,20.3,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-02-09,20.45,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-02-09,20.55,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-02-09,20.65,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-02-09,20.75,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-02-09,20.96,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-02-10,18.55,CFE_VX_G5,2015,VX/G5,VX/G5_2015
2015-02-10,19.1,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-02-10,19.52,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-02-10,19.75,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-02-10,20.0,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-02-10,20.15,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-02-10,20.25,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-02-10,20.3,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-02-10,20.68,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-02-11,18.4,CFE_VX_G5,2015,VX/G5,VX/G5_2015
2015-02-11,19.1,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-02-11,19.48,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-02-11,19.7,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-02-11,19.85,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-02-11,20.1,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-02-11,20.15,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-02-11,20.3,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-02-11,20.75,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-02-12,16.9,CFE_VX_G5,2015,VX/G5,VX/G5_2015
2015-02-12,18.25,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-02-12,18.75,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-02-12,19.15,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-02-12,19.36,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-02-12,19.7,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-02-12,19.85,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-02-12,20.0,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-02-12,20.04,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-02-13,16.45,CFE_VX_G5,2015,VX/G5,VX/G5_2015
2015-02-13,18.1,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-02-13,18.5,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-02-13,18.85,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-02-13,19.1,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-02-13,19.4,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-02-13,19.6,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-02-13,19.8,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-02-13,0.0,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-02-17,16.2,CFE_VX_G5,2015,VX/G5,VX/G5_2015
2015-02-17,18.25,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-02-17,18.75,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-02-17,19.05,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-02-17,19.39,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-02-17,19.6,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-02-17,19.75,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-02-17,20.0,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-02-17,20.19,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-02-18,16.1,CFE_VX_G5,2015,VX/G5,VX/G5_2015
2015-02-18,17.9,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-02-18,18.6,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-02-18,19.0,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-02-18,19.25,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-02-18,19.57,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-02-18,19.74,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-02-18,19.96,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-02-18,20.1,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-02-19,17.6,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-02-19,18.5,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-02-19,18.9,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-02-19,19.3,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-02-19,19.61,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-02-19,19.77,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-02-19,20.0,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-02-19,20.15,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-02-20,16.9,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-02-20,17.85,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-02-20,18.4,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-02-20,18.8,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-02-20,19.25,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-02-20,19.35,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-02-20,19.65,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-02-20,19.8,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-02-23,17.05,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-02-23,18.0,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-02-23,18.52,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-02-23,18.85,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-02-23,19.27,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-02-23,19.44,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-02-23,19.75,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-02-23,19.95,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-02-23,0.0,CFE_VX_X5,2015,VX/X5,VX/X5_2015
2015-02-24,16.1,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-02-24,17.3,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-02-24,17.89,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-02-24,18.25,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-02-24,18.65,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-02-24,18.9,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-02-24,19.2,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-02-24,19.37,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-02-24,0.0,CFE_VX_X5,2015,VX/X5,VX/X5_2015
2015-02-25,16.4,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-02-25,17.65,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-02-25,18.15,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-02-25,18.45,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-02-25,18.85,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-02-25,19.0,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-02-25,19.35,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-02-25,19.47,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-02-25,0.0,CFE_VX_X5,2015,VX/X5,VX/X5_2015
2015-02-26,16.0,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-02-26,17.45,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-02-26,17.9,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-02-26,18.3,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-02-26,18.6,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-02-26,18.83,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-02-26,19.12,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-02-26,19.3,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-02-26,0.0,CFE_VX_X5,2015,VX/X5,VX/X5_2015
2015-02-27,15.85,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-02-27,17.4,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-02-27,17.8,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-02-27,18.16,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-02-27,18.54,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-02-27,18.7,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-02-27,19.0,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-02-27,19.17,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-02-27,19.28,CFE_VX_X5,2015,VX/X5,VX/X5_2015
2015-03-02,15.3,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-03-02,16.95,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-03-02,17.42,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-03-02,17.75,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-03-02,18.15,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-03-02,18.38,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-03-02,18.68,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-03-02,18.94,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-03-02,19.01,CFE_VX_X5,2015,VX/X5,VX/X5_2015
2015-03-03,15.79,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-03-03,17.3,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-03-03,17.7,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-03-03,18.0,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-03-03,18.4,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-03-03,18.5,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-03-03,18.8,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-03-03,18.95,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-03-03,19.1,CFE_VX_X5,2015,VX/X5,VX/X5_2015
2015-03-04,15.75,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-03-04,17.35,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-03-04,17.7,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-03-04,17.9,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-03-04,18.3,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-03-04,18.48,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-03-04,18.75,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-03-04,18.88,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-03-04,18.96,CFE_VX_X5,2015,VX/X5,VX/X5_2015
2015-03-05,15.35,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-03-05,17.05,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-03-05,17.5,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-03-05,17.7,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-03-05,18.12,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-03-05,18.31,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-03-05,18.6,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-03-05,18.75,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-03-05,18.8,CFE_VX_X5,2015,VX/X5,VX/X5_2015
2015-03-06,16.2,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-03-06,17.8,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-03-06,18.0,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-03-06,18.15,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-03-06,18.45,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-03-06,18.6,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-03-06,18.85,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-03-06,19.0,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-03-06,19.04,CFE_VX_X5,2015,VX/X5,VX/X5_2015
2015-03-09,15.8,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-03-09,17.6,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-03-09,17.9,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-03-09,18.1,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-03-09,18.4,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-03-09,18.55,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-03-09,18.85,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-03-09,18.99,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-03-09,18.93,CFE_VX_X5,2015,VX/X5,VX/X5_2015
2015-03-10,16.95,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-03-10,18.4,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-03-10,18.55,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-03-10,18.7,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-03-10,18.9,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-03-10,19.05,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-03-10,19.4,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-03-10,19.5,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-03-10,19.55,CFE_VX_X5,2015,VX/X5,VX/X5_2015
2015-03-11,17.25,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-03-11,18.55,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-03-11,18.8,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-03-11,18.95,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-03-11,19.15,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-03-11,19.3,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-03-11,19.6,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-03-11,19.7,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-03-11,19.72,CFE_VX_X5,2015,VX/X5,VX/X5_2015
2015-03-12,15.85,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-03-12,17.45,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-03-12,17.95,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-03-12,18.2,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-03-12,18.55,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-03-12,18.7,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-03-12,19.05,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-03-12,19.18,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-03-12,19.19,CFE_VX_X5,2015,VX/X5,VX/X5_2015
2015-03-13,16.4,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-03-13,17.9,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-03-13,18.25,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-03-13,18.45,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-03-13,18.75,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-03-13,18.95,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-03-13,19.27,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-03-13,19.45,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-03-13,19.43,CFE_VX_X5,2015,VX/X5,VX/X5_2015
2015-03-16,16.15,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-03-16,17.45,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-03-16,18.0,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-03-16,18.2,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-03-16,18.5,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-03-16,18.7,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-03-16,19.0,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-03-16,19.15,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-03-16,19.12,CFE_VX_X5,2015,VX/X5,VX/X5_2015
2015-03-17,15.6,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-03-17,17.4,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-03-17,17.95,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-03-17,18.2,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-03-17,18.5,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-03-17,18.65,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-03-17,19.0,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-03-17,19.2,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-03-17,19.3,CFE_VX_X5,2015,VX/X5,VX/X5_2015
2015-03-18,16.05,CFE_VX_H5,2015,VX/H5,VX/H5_2015
2015-03-18,16.5,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-03-18,17.5,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-03-18,17.8,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-03-18,18.2,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-03-18,18.4,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-03-18,18.7,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-03-18,18.95,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-03-18,18.93,CFE_VX_X5,2015,VX/X5,VX/X5_2015
2015-03-19,16.55,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-03-19,17.65,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-03-19,18.0,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-03-19,18.4,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-03-19,18.6,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-03-19,18.95,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-03-19,19.15,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-03-19,19.21,CFE_VX_X5,2015,VX/X5,VX/X5_2015
2015-03-20,16.15,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-03-20,17.65,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-03-20,18.05,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-03-20,18.45,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-03-20,18.6,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-03-20,18.95,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-03-20,19.2,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-03-20,19.23,CFE_VX_X5,2015,VX/X5,VX/X5_2015
2015-03-23,16.1,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-03-23,17.65,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-03-23,18.05,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-03-23,18.35,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-03-23,18.55,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-03-23,18.85,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-03-23,19.15,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-03-23,19.19,CFE_VX_X5,2015,VX/X5,VX/X5_2015
2015-03-23,0.0,CFE_VX_Z5,2015,VX/Z5,VX/Z5_2015
2015-03-24,15.85,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-03-24,17.55,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-03-24,18.0,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-03-24,18.35,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-03-24,18.6,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-03-24,18.9,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-03-24,19.15,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-03-24,19.15,CFE_VX_X5,2015,VX/X5,VX/X5_2015
2015-03-24,0.0,CFE_VX_Z5,2015,VX/Z5,VX/Z5_2015
2015-03-25,16.6,CFE_VX_J5,2015,VX/J5,VX/J5_2015
2015-03-25,18.07,CFE_VX_K5,2015,VX/K5,VX/K5_2015
2015-03-25,18.45,CFE_VX_M5,2015,VX/M5,VX/M5_2015
2015-03-25,18.75,CFE_VX_N5,2015,VX/N5,VX/N5_2015
2015-03-25,18.95,CFE_VX_Q5,2015,VX/Q5,VX/Q5_2015
2015-03-25,19.2,CFE_VX_U5,2015,VX/U5,VX/U5_2015
2015-03-25,19.4,CFE_VX_V5,2015,VX/V5,VX/V5_2015
2015-03-25,19.5,CFE_VX_X5,2015,VX/X5,VX/X5_2015
